adjudication_instance_id,adjudication_id,incident_id,document_id,event_id,session_type,incident_family,accused_driver_number,affected_driver_numbers,location_model_reviewed,lap_model_reviewed,incident_lap_candidate,incident_lap_basis,incident_lap_window_min,incident_lap_window_max,possible_accused_laps,clock_lower_utc,clock_upper_utc,clock_mapping_basis,referral_episode_id,referral_link_status,referral_link_score,message_lap_upper_bound,message_lap_last,race_control_process_statuses,race_control_messages_json,first_lap_candidate,wet_track_candidate,safety_car_restart_candidate,attacker_line_candidate,overlap_candidate,corner_phase_candidate,control_error_candidate,context_evidence_json,context_review_status,timing_review_status,context_reviewer_id,context_reviewed_at,context_review_notes
adjudication-seed-fia-2018-ita-a3456e32915c-01,adj-3d3f08ac55cefb43,incident-group-dc038f07ea0cd46a,fia-2018-ita-a3456e32915c,2018-ita,Race,causing_collision,5,44,Turn 4,,1,fia_incident_clock_single_lap_interval,1,1,1,2018-09-02T13:14:00+00:00,2018-09-02T13:15:00+00:00,fia_clock_lap_interval,referral-7eee0a9c2ce4a186,candidate_pending_review,12.0,2.0,6.0,investigation|no_further_action,"[""TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 44 (HAM) UNDER INVESTIGATION"", ""TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 44 (HAM) - NO FURTHER ACTION""]",True,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-jpn-81677672dab7-01,adj-ee4d64c6c65cfaa2,incident-src-ee4d64c6c65cfaa2,fia-2018-jpn-81677672dab7,2018-jpn,Race,causing_collision,5,,Turn 13,,8,fia_incident_clock_single_lap_interval,8,8,8,2018-10-07T05:28:00+00:00,2018-10-07T05:29:00+00:00,fia_clock_lap_interval,referral-f22cecd0b41a7712,ambiguous_pending_review,12.0,9.0,9.0,investigation,"[""TURN 13 INCIDENT INVOLVING CARS 5 (VET) AND 33 (VER) UNDER INVESTIGATION - CAUSING A COLLISION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-jpn-a4bf4fc25a1f-01,adj-98570c1c2d9d82a6,incident-src-98570c1c2d9d82a6,fia-2018-jpn-a4bf4fc25a1f,2018-jpn,Race,forcing_off_track,18,14,Turn 16,,,unresolved,1,2,1|2,2018-10-07T05:15:00+00:00,2018-10-07T05:16:00+00:00,fia_clock_lap_interval,referral-aa9f483ff90d58d7,candidate_pending_review,10.0,7.0,7.0,investigation,"[""TURN 16 INCIDENT INVOLVING CARS 14 (ALO) AND 18 (STR) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-jpn-af0be8505555-01,adj-590d4355a3039791,incident-src-590d4355a3039791,fia-2018-jpn-af0be8505555,2018-jpn,Race,gaining_advantage_off_track,14,,Turn 16,,,unresolved,1,2,1|2,2018-10-07T05:15:00+00:00,2018-10-07T05:16:00+00:00,fia_clock_lap_interval,referral-8d5f7e2ace41e877,ambiguous_pending_review,13.0,22.0,22.0,sanction_announced,"[""5 SECOND TIME PENALTY FOR CAR 14 (ALO) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-jpn-b456aafdefec-01,adj-00d141181cb75914,incident-src-00d141181cb75914,fia-2018-jpn-b456aafdefec,2018-jpn,Race,causing_collision,16,20,,,,unresolved,1,2,1|2,2018-10-07T05:15:00+00:00,2018-10-07T05:16:00+00:00,fia_clock_lap_interval,referral-dfd7834061de9145,candidate_pending_review,10.0,4.0,8.0,investigation|no_further_action,"[""TURN 1 INCIDENT INVOLVING CARS 16 (LEC) AND 20 (MAG) UNDER INVESTIGATION"", ""INCIDENT INVOLVING CARS 16 (LEC) AND 20 (MAG) - NO FURTHER ACTION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-jpn-d5d56e0426c6-01,adj-d87dc3e3ddc100a9,incident-src-d87dc3e3ddc100a9,fia-2018-jpn-d5d56e0426c6,2018-jpn,Race,unsafe_rejoin,33,7,Turns 16-17,,,unresolved,1,2,1|2,2018-10-07T05:15:00+00:00,2018-10-07T05:16:00+00:00,fia_clock_lap_interval,referral-b02782c590a2ac05,candidate_pending_review,8.0,3.0,3.0,investigation,"[""TURN 17 INCIDENT INVOLVING CARS 7 (RAI) AND 33 (VER) UNDER INVESTIGATION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-mco-a3c31b11ff12-01,adj-1e31200d5298f217,incident-src-1e31200d5298f217,fia-2018-mco-a3c31b11ff12,2018-mco,Race,causing_collision,16,28,Turn 10,,71,fia_incident_clock_single_lap_interval,71,71,71,2018-05-27T14:46:00+00:00,2018-05-27T14:47:00+00:00,fia_clock_lap_interval,,unmatched,,,,,,False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-mex-3075233c69d9-01,adj-f55b2703a638bc6a,incident-src-f55b2703a638bc6a,fia-2018-mex-3075233c69d9,2018-mex,Race,forcing_off_track,31,10,Turn 4,,,unresolved,50,51,50|51,2018-10-28T20:25:00+00:00,2018-10-28T20:26:00+00:00,fia_clock_lap_interval,referral-9a3a21558da63813,candidate_pending_review,12.0,56.0,58.0,investigation|no_further_action,"[""TURN 4 INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) UNDER INVESTIGATION"", ""TURN 4 INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) - NO FURTHER ACTION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-mex-9fdf8480489c-01,adj-ed88cdc8e4ae5c06,incident-src-ed88cdc8e4ae5c06,fia-2018-mex-9fdf8480489c,2018-mex,Race,causing_collision,28,31,Turn 2,,,unresolved,38,39,38|39,2018-10-28T20:08:00+00:00,2018-10-28T20:09:00+00:00,fia_clock_lap_interval,referral-b17d5267b718b8b8,candidate_pending_review,10.0,44.0,44.0,investigation,"[""TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 28 (HAR) UNDER INVESTIGATION""]",False,False,False,unknown,unknown,apex,False,"{""corner_phase"": [""The Stewards determined that Car 28 (Hartley) failed to leave sufficient room for Car 31 (Ocon) at the Apex of Turn 2 and was wholly to blame for the collision that followed.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-rus-cf28ebf731bb-01,adj-76bf6d21078e4ab1,incident-src-76bf6d21078e4ab1,fia-2018-rus-cf28ebf731bb,2018-rus,Race,multiple_defensive_moves,5,,,,16,fia_incident_clock_single_lap_interval,16,16,16,2018-09-30T11:39:00+00:00,2018-09-30T11:40:00+00:00,fia_clock_lap_interval,referral-b6e3fdc3e98c29e7,candidate_pending_review,9.0,18.0,22.0,investigation|no_further_action,"[""TURN 2 INCIDENT INVOLVING CARS 5 (VET) AND 44 (HAM) UNDER INVESTIGATION - MOVING MORE THAN ONCE TO DEFEND THE POSITION"", ""TURN 2 INCIDENT INVOLVING CARS 5 (VET) AND 44 (HAM) - NO FURTHER ACTION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-sgp-21e75b934044-01,adj-793e772ff47ab03e,incident-src-793e772ff47ab03e,fia-2018-sgp-21e75b934044,2018-sgp,Race,causing_collision,20,28,Turn 7,,,unresolved,34,35,34|35,2018-09-16T13:19:00+00:00,2018-09-16T13:20:00+00:00,fia_clock_lap_interval,referral-3d0594eb680a4801,candidate_pending_review,12.0,39.0,42.0,investigation|no_further_action,"[""TURN 7 INCIDENT INVOLVING CARS 20 (MAG) AND 28 (HAR) UNDER INVESTIGATION"", ""TURN 7 INCIDENT INVOLVING CARS 28 (HAR) AND 20 (MAG) - NO FURTHER ACTION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-sgp-329a49e8cbe6-01,adj-e07caee25859dbf7,incident-src-e07caee25859dbf7,fia-2018-sgp-329a49e8cbe6,2018-sgp,Race,forcing_off_track,35,28,Turn 14,,43,fia_incident_clock_single_lap_interval,43,43,43,2018-09-16T13:35:00+00:00,2018-09-16T13:36:00+00:00,fia_clock_lap_interval,referral-3ae79f5a76005cf6,high_confidence_algorithmic,15.0,46.0,47.0,investigation|sanction_announced,"[""TURN 14 INCIDENT INVOLVING CARS 28 (HAR) AND 35 (SIR) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""5 SECOND TIME PENALTY FOR CAR 35 (SIR) - FORCING ANOTHER DRIVER OFF THE TRACK""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-sgp-bcfc0b21409a-01,adj-153d9abced4119b1,incident-src-153d9abced4119b1,fia-2018-sgp-bcfc0b21409a,2018-sgp,Race,causing_collision,11,31,Turn 3,1,1,model_reviewed_source_or_timing,1,1,1,2018-09-16T12:13:00+00:00,2018-09-16T12:14:00+00:00,fia_clock_lap_interval,referral-b77c71894b8712d2,high_confidence_algorithmic,15.0,1.0,4.0,investigation|no_further_action,"[""TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 31 (OCO) UNDER INVESTIGATION - CAUSING A COLLISION"", ""TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 31 (OCO) - NO FURTHER ACTION""]",True,False,False,unknown,alongside,unknown,False,"{""overlap"": [""31 was on his right side and they made contact, while navigating the corner, as the three cars were nearly side by side at the time.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-sgp-d22646811c1a-01,adj-3ca06449fb896289,incident-src-3ca06449fb896289,fia-2018-sgp-d22646811c1a,2018-sgp,Race,causing_collision,11,35,Turn 18,,,unresolved,33,34,33|34,2018-09-16T13:17:00+00:00,2018-09-16T13:18:00+00:00,fia_clock_lap_interval,referral-88b4f22aa00ba3db,high_confidence_algorithmic,15.0,36.0,40.0,investigation|sanction_announced,"[""TURN 18 INCIDENT INVOLVING CARS 11 (PER) AND 35 (SIR) UNDER INVESTIGATION - CAUSING A COLLISION"", ""DRIVE THROUGH PENALTY FOR CAR 11 (PER) - CAUSING A COLLISION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-usa-2f4f21fa003f-01,adj-f66c13b6dc6edb50,incident-src-f66c13b6dc6edb50,fia-2018-usa-2f4f21fa003f,2018-usa,Race,causing_collision,8,16,Turn 12,,1,fia_incident_clock_single_lap_interval,1,1,1,2018-10-21T18:14:00+00:00,2018-10-21T18:15:00+00:00,fia_clock_lap_interval,referral-fa1d5771cf575a1c,candidate_pending_review,8.0,7.0,7.0,post_session_investigation,"[""1ST LAP INCIDENT INVOLVING CARS 8 (GRO) AND 16 (LEC) WILL BE INVESTIGATED AFTER THE RACE""]",True,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-usa-49d225f5fb07-01,adj-8c049b3df629e78e,incident-src-8c049b3df629e78e,fia-2018-usa-49d225f5fb07,2018-usa,Race,gaining_advantage_off_track,55,8,Turn 1,,1,race_control_explicit_lap_candidate_link,1,1,1,2018-10-21T18:13:00+00:00,2018-10-21T18:14:00+00:00,fia_clock_lap_interval,referral-37f449c0d0c65e07,candidate_pending_review,10.0,18.0,21.0,investigation|sanction_announced,"[""LAP 1, TURN 1 INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""5 SECOND TIME PENALTY FOR CAR 55 (SAI) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",True,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-usa-856ae8b1622a-01,adj-e7b2995ef053dcc6,incident-src-e7b2995ef053dcc6,fia-2018-usa-856ae8b1622a,2018-usa,Race,causing_collision,18,14,Turn 4,,1,fia_incident_clock_single_lap_interval,1,1,1,2018-10-21T18:14:00+00:00,2018-10-21T18:15:00+00:00,fia_clock_lap_interval,referral-e9894fb0b2d999fc,candidate_pending_review,8.0,6.0,6.0,sanction_announced,"[""DRIVE THROUGH PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION""]",True,False,False,unknown,unknown,unknown,False,"{""first_lap"": [""The Stewards reviewed the video evidence, noting that during the first lap car 18 left the track and while re-joining at turn 4 made contact with car 14.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-usa-b97b2be7b15e-01,adj-225ff90f36c849d0,incident-src-225ff90f36c849d0,fia-2018-usa-b97b2be7b15e,2018-usa,Race,causing_collision,3,5,Turn 13,,1,race_control_explicit_lap_candidate_link,1,1,1,2018-10-21T18:14:00+00:00,2018-10-21T18:15:00+00:00,fia_clock_lap_interval,referral-8cf1f928a4e60852,candidate_pending_review,12.0,9.0,9.0,no_further_action,"[""LAP 1, TURN 13 INCIDENT INVOLVING CARS 3 (RIC) AND 5 (VET) - NO FURTHER ACTION""]",True,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2018-usa-dc3270dd6cb6-01,adj-99ac5bce501847b9,incident-src-99ac5bce501847b9,fia-2018-usa-dc3270dd6cb6,2018-usa,Race,causing_collision,5,3,Turn 13,,1,race_control_explicit_lap_candidate_link,1,1,1,2018-10-21T18:14:00+00:00,2018-10-21T18:15:00+00:00,fia_clock_lap_interval,referral-8cf1f928a4e60852,candidate_pending_review,12.0,9.0,9.0,no_further_action,"[""LAP 1, TURN 13 INCIDENT INVOLVING CARS 3 (RIC) AND 5 (VET) - NO FURTHER ACTION""]",True,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-abu-e94aca06904a-01,adj-995c2c2bf5c5a2da,incident-group-8adf0ddcdc980b9a,fia-2019-abu-e94aca06904a,2019-abu,Race,causing_collision,88,99,Turn 12,,,unresolved,22,23,22|23,2019-12-01T13:52:00+00:00,2019-12-01T13:53:00+00:00,fia_clock_lap_interval,referral-a5b57ab7ac444c3e,candidate_pending_review,10.0,24.0,27.0,noted|investigation|no_further_action,"[""TURN 11 INCIDENT INVOLVING CARS 88 (KUB) AND 99 (GIO) NOTED"", ""TURN 11 INCIDENT INVOLVING CARS 88 (KUB) AND 99 (GIO) UNDER INVESTIGATION"", ""TURN 11 INCIDENT INVOLVING CARS 88 (KUB) AND 99 (GIO) - NO FURTHER ACTION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-abu-eed6b57f5b3f-01,adj-bff9e3e79b9d2b32,incident-group-8adf0ddcdc980b9a,fia-2019-abu-eed6b57f5b3f,2019-abu,Race,causing_collision,99,88,Turn 12,,,unresolved,22,23,22|23,2019-12-01T13:52:00+00:00,2019-12-01T13:53:00+00:00,fia_clock_lap_interval,referral-a5b57ab7ac444c3e,candidate_pending_review,10.0,24.0,27.0,noted|investigation|no_further_action,"[""TURN 11 INCIDENT INVOLVING CARS 88 (KUB) AND 99 (GIO) NOTED"", ""TURN 11 INCIDENT INVOLVING CARS 88 (KUB) AND 99 (GIO) UNDER INVESTIGATION"", ""TURN 11 INCIDENT INVOLVING CARS 88 (KUB) AND 99 (GIO) - NO FURTHER ACTION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-aut-529bae08f480-01,adj-524c6675088fdc18,incident-src-524c6675088fdc18,fia-2019-aut-529bae08f480,2019-aut,Race,causing_collision,33,16,Turn 3,69,69,model_reviewed_source_or_timing,68,69,68|69,2019-06-30T14:31:00+00:00,2019-06-30T14:32:00+00:00,fia_clock_lap_interval,referral-4d6ae7323593bcf1,candidate_pending_review,10.0,70.0,71.0,noted|investigation,"[""TURN 3 INCIDENT INVOLVING CARS 16 (LEC) AND 33 (VER) NOTED"", ""TURN 3 INCIDENT INVOLVING CARS 16 (LEC) AND 33 (VER) UNDER INVESTIGATION""]",False,False,False,inside,alongside,apex,False,"{""attacker_line"": [""When doing so, car 33 was alongside car 16 on the entry of the corner and was in full control of the car while attempting the overtaking move on the inside of car 16.""], ""corner_phase"": [""Shortly after the late apex, while exiting the corner, there was contact between the two cars.""], ""overlap"": [""When doing so, car 33 was alongside car 16 on the entry of the corner and was in full control of the car while attempting the overtaking move on the inside of car 16."", ""However, both car 33 and car 16 proceeded to negotiate the corner alongside each other but there was clearly insufficient space for both cars to do so.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-aut-f8011f674d7f-01,adj-a7a3ac083e4cb040,incident-src-a7a3ac083e4cb040,fia-2019-aut-f8011f674d7f,2019-aut,Race,causing_collision,16,33,Turn 3,69,69,model_reviewed_source_or_timing,68,69,68|69,2019-06-30T14:31:00+00:00,2019-06-30T14:32:00+00:00,fia_clock_lap_interval,referral-4d6ae7323593bcf1,candidate_pending_review,10.0,70.0,71.0,noted|investigation,"[""TURN 3 INCIDENT INVOLVING CARS 16 (LEC) AND 33 (VER) NOTED"", ""TURN 3 INCIDENT INVOLVING CARS 16 (LEC) AND 33 (VER) UNDER INVESTIGATION""]",False,False,False,inside,alongside,apex,False,"{""attacker_line"": [""When doing so, car 33 was alongside car 16 on the entry of the corner and was in full control of the car while attempting the overtaking move on the inside of car 16.""], ""corner_phase"": [""Shortly after the late apex, while exiting the corner, there was contact between the two cars.""], ""overlap"": [""When doing so, car 33 was alongside car 16 on the entry of the corner and was in full control of the car while attempting the overtaking move on the inside of car 16."", ""However, both car 33 and car 16 proceeded to negotiate the corner alongside each other but there was clearly insufficient space for both cars to do so.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-aze-9a6772a3acaf-01,adj-58045adf2d642c7b,incident-src-58045adf2d642c7b,fia-2019-aze-9a6772a3acaf,2019-aze,Race,causing_collision,3,26,Turn 4,,31,fia_incident_clock_single_lap_interval,31,31,31,2019-04-28T13:09:00+00:00,2019-04-28T13:10:00+00:00,fia_clock_lap_interval,referral-f8f7baabcde165ad,candidate_pending_review,8.0,34.0,37.0,investigation|post_session_investigation,"[""TURN 3 INCIDENT INVOLVING CARS 3 (RIC) AND 26 (KVY) UNDER INVESTIGATION"", ""TURN 3 INCIDENT INVOLVING CARS 3 (RIC) AND 26 (KVY) WILL BE INVESTIGATED AFTER THE RACE""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-bel-0c5b8806e8e5-01,adj-12ea78eb0fa53af2,incident-src-12ea78eb0fa53af2,fia-2019-bel-0c5b8806e8e5,2019-bel,Race,forcing_off_track,11,23,,,44,fia_incident_clock_single_lap_interval,44,44,44,2019-09-01T14:37:00+00:00,2019-09-01T14:38:00+00:00,fia_clock_lap_interval,referral-93489cf7e0127824,candidate_pending_review,8.0,44.0,44.0,noted|investigation,"[""TURN 5 INCIDENT ON FINAL LAP INVOLVING CARS 23 (ALB) AND 11 (PER) NOTED"", ""TURN 5 INCIDENT INVOLVING CARS 23 (ALB) AND 11 (PER) UNDER INVESTIGATION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-bhr-132a9d8aa9de-01,adj-8f6c033b94586d1e,incident-src-8f6c033b94586d1e,fia-2019-bhr-132a9d8aa9de,2019-bhr,Race,causing_collision,33,55,Turn 4,,,unresolved,3,4,3|4,2019-03-31T15:18:00+00:00,2019-03-31T15:19:00+00:00,fia_clock_lap_interval,referral-f3ce5a27bbc5073e,candidate_pending_review,12.0,9.0,11.0,investigation|no_further_action,"[""TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 55 (SAI) UNDER INVESTIGATION"", ""TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 55 (SAI) - NO FURTHER ACTION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-bhr-1365948cf7e0-01,adj-8ac64d49533b4e49,incident-src-8ac64d49533b4e49,fia-2019-bhr-1365948cf7e0,2019-bhr,Race,causing_collision,99,26,Turn 11,,12,fia_incident_clock_single_lap_interval,12,12,12,2019-03-31T15:32:00+00:00,2019-03-31T15:33:00+00:00,fia_clock_lap_interval,referral-8ab0528497916d62,ambiguous_pending_review,10.0,15.0,15.0,investigation,"[""TURN 11 INCIDENT INVOLVING CARS 26 (KVY) AND 99 (GIO) UNDER INVESTIGATION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-bhr-2a5a65873384-01,adj-5375e3c95251badb,incident-src-5375e3c95251badb,fia-2019-bhr-2a5a65873384,2019-bhr,Race,causing_collision,55,33,Turn 4,,,unresolved,3,4,3|4,2019-03-31T15:18:00+00:00,2019-03-31T15:19:00+00:00,fia_clock_lap_interval,referral-f3ce5a27bbc5073e,candidate_pending_review,12.0,9.0,11.0,investigation|no_further_action,"[""TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 55 (SAI) UNDER INVESTIGATION"", ""TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 55 (SAI) - NO FURTHER ACTION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-bhr-afcfec60fa35-01,adj-a2465e3be559632e,incident-src-a2465e3be559632e,fia-2019-bhr-afcfec60fa35,2019-bhr,Race,causing_collision,26,99,Turn 11,,12,fia_incident_clock_single_lap_interval,12,12,12,2019-03-31T15:32:00+00:00,2019-03-31T15:33:00+00:00,fia_clock_lap_interval,referral-8ab0528497916d62,ambiguous_pending_review,10.0,15.0,15.0,investigation,"[""TURN 11 INCIDENT INVOLVING CARS 26 (KVY) AND 99 (GIO) UNDER INVESTIGATION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-bra-0197a870d5b2-01,adj-bb68ecdf3fcd7591,incident-group-0717c3bfd5f08779,fia-2019-bra-0197a870d5b2,2019-bra,Race,causing_collision,16,5,Turn 4,,,unresolved,65,66,65|66,2019-11-17T18:36:00+00:00,2019-11-17T18:37:00+00:00,fia_clock_lap_interval,referral-ce06795f0b16db3c,candidate_pending_review,10.0,71.0,71.0,noted,"[""TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 16 (LEC) NOTED""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2019-bra-38ee05c4fb59-01,adj-14f4d4ae4c61c0d1,incident-group-0717c3bfd5f08779,fia-2019-bra-38ee05c4fb59,2019-bra,Race,causing_collision,5,16,Turn 4,,,unresolved,65,66,65|66,2019-11-17T18:36:00+00:00,2019-11-17T18:37:00+00:00,fia_clock_lap_interval,referral-ce06795f0b16db3c,candidate_pending_review,10.0,71.0,71.0,noted,"[""TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 16 (LEC) NOTED""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
