adjudication_instance_id,adjudication_id_final,incident_id_final,document_id,event_id,season,session_type_final,incident_family_final,accused_driver_number_final,affected_driver_numbers_final,fault_language_final,outcome_family_final,penalty_seconds_final,penalty_points_final,grid_places_final,guideline_regime,review_status,incident_lap_candidate,incident_lap_basis,first_lap_candidate,wet_track_candidate,safety_car_restart_candidate,attacker_line_candidate,overlap_candidate,corner_phase_candidate,control_error_candidate,context_review_status,sanction_outcome,fault_established_model_review,conduct_release_status
adjudication-seed-fia-2024-mia-badde45f9141-01,adj-0a015cee0b31ad67,incident-group-86e2a514b5312efc,fia-2024-mia-badde45f9141,2024-mia,2024,Sprint,causing_collision,44,14|4|18,no_conclusion,no_further_action,,,,internal_driving_guidelines,model_reviewed_agree,1,model_reviewed_source_or_timing,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mia-bb1a3715e072-01,adj-1e58e40badf7452a,incident-src-1e58e40badf7452a,fia-2024-mia-bb1a3715e072,2024-mia,2024,Race,causing_collision,20,2,no_conclusion,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,ambiguous_both_lines_mentioned,alongside,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mia-d65987c13425-01,adj-0e32abe64682f839,incident-src-0e32abe64682f839,fia-2024-mia-d65987c13425,2024-mia,2024,Race,causing_collision,55,81,no_conclusion,time_penalty,5,1,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,apex,True,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-mia-feb431961f72-01,adj-2c2dff8fa5835c89,incident-src-2c2dff8fa5835c89,fia-2024-mia-feb431961f72,2024-mia,2024,Sprint,gaining_advantage_off_track,20,44,not_applicable,time_penalty,10,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-qat-3c549ce8f3dd-01,adj-8cd0b8f0391a2018,incident-src-8cd0b8f0391a2018,fia-2024-qat-3c549ce8f3dd,2024-qat,2024,Race,causing_collision,18,23,no_conclusion,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_corrected,1,model_reviewed_source_or_timing,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-qat-ac0687a82537-01,adj-d55cdfc134f24f71,incident-src-d55cdfc134f24f71,fia-2024-qat-ac0687a82537,2024-qat,2024,Race,causing_collision,23,20,no_conclusion,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_corrected,43,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-qat-ea0ded916e32-01,adj-244bac6c349c96be,incident-src-244bac6c349c96be,fia-2024-qat-ea0ded916e32,2024-qat,2024,Race,causing_collision,30,77,no_conclusion,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_agree,5,model_reviewed_source_or_timing,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-sao-77a08cd10ed4-01,adj-c415a16a0b4f8470,incident-src-c415a16a0b4f8470,fia-2024-sao-77a08cd10ed4,2024-sao,2024,Race,causing_collision,81,30,wholly_to_blame,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_agree,,unresolved,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2024-sao-b822c02eabd2-01,adj-dc9490802ee7ddff,incident-src-dc9490802ee7ddff,fia-2024-sao-b822c02eabd2,2024-sao,2024,Race,causing_collision,50,43,no_conclusion,time_penalty,10,2,,internal_driving_guidelines,model_reviewed_corrected,4,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-sau-27fea0cbbfa4-01,adj-6d8e823e259176bd,incident-src-6d8e823e259176bd,fia-2024-sau-27fea0cbbfa4,2024-sau,2024,Race,gaining_advantage_off_track,20,22,not_applicable,time_penalty,10,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-sau-675654dfe88e-01,adj-4b18175e3ab1d349,incident-src-4b18175e3ab1d349,fia-2024-sau-675654dfe88e,2024-sau,2024,Race,causing_collision,20,23,predominantly_to_blame,time_penalty,10,3,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2024-usa-1d5ba0527e94-01,adj-780b464e1e0142e6,incident-src-780b464e1e0142e6,fia-2024-usa-1d5ba0527e94,2024-usa,2024,Race,gaining_advantage_off_track,10,23,not_applicable,time_penalty,5,,,internal_driving_guidelines,model_reviewed_corrected,27,fia_incident_clock_single_lap_interval,False,False,False,outside,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-usa-2de48d9656fa-01,adj-b0fa781c22c3b3f8,incident-src-b0fa781c22c3b3f8,fia-2024-usa-2de48d9656fa,2024-usa,2024,Race,gaining_advantage_off_track,4,1,not_applicable,time_penalty,5,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,outside,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-usa-4828e63a6c32-01,adj-649fecee52ee4f6f,incident-src-649fecee52ee4f6f,fia-2024-usa-4828e63a6c32,2024-usa,2024,Sprint,forcing_off_track,81,10,no_conclusion,time_penalty,5,,,internal_driving_guidelines,model_reviewed_corrected,,unresolved,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-usa-7a56202d170c-01,adj-607fddba182aaa3f,incident-src-607fddba182aaa3f,fia-2024-usa-7a56202d170c,2024-usa,2024,Race,forcing_off_track,22,23,no_conclusion,time_penalty,5,,,internal_driving_guidelines,model_reviewed_corrected,27,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-usa-7e333c44293a-01,adj-278d019dd7501a79,incident-src-278d019dd7501a79,fia-2024-usa-7e333c44293a,2024-usa,2024,Race,forcing_off_track,63,77,no_conclusion,time_penalty,5,,,internal_driving_guidelines,model_reviewed_corrected,13,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-usa-9eecf3efc1f8-01,adj-84b5a008e264b8d6,incident-src-84b5a008e264b8d6,fia-2024-usa-9eecf3efc1f8,2024-usa,2024,Sprint,gaining_advantage_off_track,20,22,not_applicable,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,1,model_reviewed_source_or_timing,True,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2024-usa-f7d16a7e6e6e-01,adj-c40383a758a57293,incident-src-c40383a758a57293,fia-2024-usa-f7d16a7e6e6e,2024-usa,2024,Sprint,gaining_advantage_off_track,22,81,not_applicable,no_further_action,,,,internal_driving_guidelines,model_reviewed_corrected,13,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-abu-5a289d5d001e-01,adj-c87d6a167a0b882c,incident-src-c87d6a167a0b882c,fia-2025-abu-5a289d5d001e,2025-abu,2025,Race,multiple_defensive_moves,87,18,not_applicable,time_penalty,5,1,,public_driving_and_penalty_guidelines,model_reviewed_corrected,58,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-abu-90b14b4ed0c9-01,adj-862c5abf64138d26,incident-src-862c5abf64138d26,fia-2025-abu-90b14b4ed0c9,2025-abu,2025,Race,gaining_advantage_off_track,4,22,not_applicable,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,23,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-abu-9913dc5c7021-01,adj-e4777c2ca2dcd628,incident-src-e4777c2ca2dcd628,fia-2025-abu-9913dc5c7021,2025-abu,2025,Race,causing_collision,27,10,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,1,fia_incident_clock_single_lap_interval,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-abu-9c20002be5b0-01,adj-e6d0642f2d104bf2,incident-src-e6d0642f2d104bf2,fia-2025-abu-9c20002be5b0,2025-abu,2025,Race,causing_collision,10,27,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,1,fia_incident_clock_single_lap_interval,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-abu-af797fd2ecc9-01,adj-cdd3611fe7080482,incident-src-cdd3611fe7080482,fia-2025-abu-af797fd2ecc9,2025-abu,2025,Race,multiple_defensive_moves,18,55,not_applicable,time_penalty,5,1,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-abu-bfa018c9c8e1-01,adj-d9617718c7032a69,incident-src-d9617718c7032a69,fia-2025-abu-bfa018c9c8e1,2025-abu,2025,Race,multiple_defensive_moves,22,4,not_applicable,time_penalty,5,1,,public_driving_and_penalty_guidelines,model_reviewed_corrected,23,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-aut-1b2cf15490ab-01,adj-dc3cbf1b2175e95d,incident-src-dc3cbf1b2175e95d,fia-2025-aut-1b2cf15490ab,2025-aut,2025,Race,causing_collision,12,1|30,wholly_to_blame,grid_penalty,,2,3,public_driving_and_penalty_guidelines,model_reviewed_agree,1,model_reviewed_source_or_timing,True,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-aut-3666395a2885-01,adj-2197497836f6c46a,incident-src-2197497836f6c46a,fia-2025-aut-3666395a2885,2025-aut,2025,Race,forcing_off_track,22,18,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,inside,front_axle_ahead,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-aut-41aebded7db6-01,adj-1651c96225ee4d5c,incident-src-1651c96225ee4d5c,fia-2025-aut-41aebded7db6,2025-aut,2025,Race,causing_collision,22,43,wholly_to_blame,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_agree,30,fia_incident_clock_single_lap_interval,False,False,False,inside,front_axle_ahead,apex,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-aut-5f0b9bc97e16-01,adj-f304cec4c251df69,incident-src-f304cec4c251df69,fia-2025-aut-5f0b9bc97e16,2025-aut,2025,Race,forcing_off_track,43,87,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,outside,front_axle_ahead,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-aut-a1f29843f018-01,adj-10a1869690dc7622,incident-src-10a1869690dc7622,fia-2025-aut-a1f29843f018,2025-aut,2025,Race,forcing_off_track,43,81|22,no_conclusion,time_penalty,5,1,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-aze-0d1070d6a1c6-01,adj-94d8c357c79994c4,incident-src-94d8c357c79994c4,fia-2025-aze-0d1070d6a1c6,2025-aze,2025,Race,causing_collision,23,43,wholly_to_blame,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_agree,17,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-bhr-03bfd7816342-01,adj-ccae0d70c41eed34,incident-src-ccae0d70c41eed34,fia-2025-bhr-03bfd7816342,2025-bhr,2025,Race,causing_collision,30,27,no_conclusion,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,inside,unknown,apex,True,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-bhr-732dd8183412-01,adj-f343c8d3c1915d9d,incident-src-f343c8d3c1915d9d,fia-2025-bhr-732dd8183412,2025-bhr,2025,Race,causing_collision,30,18,no_conclusion,time_penalty,5,1,,public_driving_and_penalty_guidelines,model_reviewed_corrected,32,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-bhr-fadfd5ceb9c2-01,adj-55f2f483dc86216e,incident-src-55f2f483dc86216e,fia-2025-bhr-fadfd5ceb9c2,2025-bhr,2025,Race,forcing_off_track,55,12,no_conclusion,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-can-acdc79e65cc6-01,adj-bfdfb2effacad54c,incident-src-bfdfb2effacad54c,fia-2025-can-acdc79e65cc6,2025-can,2025,Race,causing_collision,4,81,wholly_to_blame,time_penalty,5,,,public_driving_and_penalty_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-can-cb1693dfcc0a-01,adj-aafbbe06da3e5c01,incident-src-aafbbe06da3e5c01,fia-2025-can-cb1693dfcc0a,2025-can,2025,Race,forcing_off_track,18,10,no_conclusion,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-chn-5f2ef54b24c3-01,adj-f73048c90c90fbee,incident-src-f73048c90c90fbee,fia-2025-chn-5f2ef54b24c3,2025-chn,2025,Sprint,causing_collision,7,5,predominantly_to_blame,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_agree,19,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,apex,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-chn-795784acfef6-01,adj-8788c51da20ae484,incident-src-8788c51da20ae484,fia-2025-chn-795784acfef6,2025-chn,2025,Race,forcing_off_track,7,6,no_conclusion,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_corrected,45,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,unknown,True,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-chn-c6a27ca62eb2-01,adj-00f21170a32794f2,incident-src-00f21170a32794f2,fia-2025-chn-c6a27ca62eb2,2025-chn,2025,Sprint,causing_collision,30,7,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-emi-97ce0e850a70-01,adj-97c5411ec4864978,incident-src-97c5411ec4864978,fia-2025-emi-97ce0e850a70,2025-emi,2025,Race,forcing_off_track,16,23,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-esp-099b030b67a2-01,adj-412e6ca5aca26ea3,incident-src-412e6ca5aca26ea3,fia-2025-esp-099b030b67a2,2025-esp,2025,Race,causing_collision,1,16,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-esp-0fd436b99af1-01,adj-6df990a2ab7ddf2d,incident-src-6df990a2ab7ddf2d,fia-2025-esp-0fd436b99af1,2025-esp,2025,Race,causing_collision,16,1,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-esp-15cd2122312e-01,adj-413c9757dacacb88,incident-src-413c9757dacacb88,fia-2025-esp-15cd2122312e,2025-esp,2025,Race,gaining_advantage_off_track,87,30,not_applicable,time_penalty,10,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,inside,front_axle_ahead,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-esp-34abd90169ab-01,adj-fd11a3e24a70c2a4,incident-src-fd11a3e24a70c2a4,fia-2025-esp-34abd90169ab,2025-esp,2025,Race,causing_collision,30,23,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,outside,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-esp-45b994ae68b4-01,adj-153a4612c0b20d81,incident-src-153a4612c0b20d81,fia-2025-esp-45b994ae68b4,2025-esp,2025,Race,gaining_advantage_off_track,1,63,not_applicable,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,inside,front_axle_ahead,apex,True,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-esp-4693ce9dbdc4-01,adj-479d79e5865e135e,incident-src-479d79e5865e135e,fia-2025-esp-4693ce9dbdc4,2025-esp,2025,Race,gaining_advantage_off_track,23,30,not_applicable,time_penalty,10,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,inside,unknown,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-esp-8cd31c466963-01,adj-567832bf228e7eb4,incident-src-567832bf228e7eb4,fia-2025-esp-8cd31c466963,2025-esp,2025,Race,causing_collision,1,63,no_conclusion,time_penalty,10,3,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-esp-f89ab19eeac5-01,adj-6a1ad4e004abe2f1,incident-src-6a1ad4e004abe2f1,fia-2025-esp-f89ab19eeac5,2025-esp,2025,Race,causing_collision,30,87,racing_incident,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,31,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-gbr-07f4a9af8016-01,adj-e0f8f07ee7a2831d,incident-src-e0f8f07ee7a2831d,fia-2025-gbr-07f4a9af8016,2025-gbr,2025,Race,causing_collision,6,12,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,18,fia_incident_clock_single_lap_interval,False,True,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-gbr-66f857d6d3d7-01,adj-56c508de2d41940c,incident-src-56c508de2d41940c,fia-2025-gbr-66f857d6d3d7,2025-gbr,2025,Race,causing_collision,22,87,no_conclusion,time_penalty,10,1,,public_driving_and_penalty_guidelines,model_reviewed_corrected,22,fia_incident_clock_single_lap_interval,False,False,False,outside,front_axle_ahead,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-gbr-b43775ce7468-01,adj-42e27716f0b6e748,incident-src-42e27716f0b6e748,fia-2025-gbr-b43775ce7468,2025-gbr,2025,Race,causing_collision,31,87,racing_incident,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,43,fia_incident_clock_single_lap_interval,False,True,False,inside,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-gbr-bde5afff8b9e-01,adj-73480aa892b4963c,incident-src-73480aa892b4963c,fia-2025-gbr-bde5afff8b9e,2025-gbr,2025,Race,causing_collision,87,31,racing_incident,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,43,fia_incident_clock_single_lap_interval,False,True,False,inside,unknown,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-hun-3fbd14c36cd7-01,adj-4fb7700e0eacd773,incident-src-4fb7700e0eacd773,fia-2025-hun-3fbd14c36cd7,2025-hun,2025,Race,causing_collision,10,55,wholly_to_blame,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_agree,61,fia_incident_clock_single_lap_interval,False,False,False,outside,front_axle_ahead,apex,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-hun-cafb664d4278-01,adj-6a67a6327b949573,incident-src-6a67a6327b949573,fia-2025-hun-cafb664d4278,2025-hun,2025,Race,forcing_off_track,22,27,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,outside,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-hun-f1ff0743742b-01,adj-f09cc8aab8d224ac,incident-src-f09cc8aab8d224ac,fia-2025-hun-f1ff0743742b,2025-hun,2025,Race,forcing_off_track,1,44,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,29,model_reviewed_source_or_timing,False,False,False,inside,unknown,exit,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-ita-3a096d05b5d9-01,adj-c1ca0f988c06f7ac,incident-src-c1ca0f988c06f7ac,fia-2025-ita-3a096d05b5d9,2025-ita,2025,Race,forcing_off_track,31,18,no_conclusion,time_penalty,5,1,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,outside,alongside,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-ita-9d19bb5350fc-01,adj-c3132170cde7b7cf,incident-src-c3132170cde7b7cf,fia-2025-ita-9d19bb5350fc,2025-ita,2025,Race,causing_collision,87,55,predominantly_to_blame,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_agree,40,fia_incident_clock_single_lap_interval,False,False,False,ambiguous_both_lines_mentioned,front_axle_ahead,apex,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-lvs-462a2bce3a3a-01,adj-4762dd05c67569c8,incident-src-4762dd05c67569c8,fia-2025-lvs-462a2bce3a3a,2025-lvs,2025,Race,causing_collision,5,18,no_conclusion,grid_penalty,,2,5,public_driving_and_penalty_guidelines,model_reviewed_corrected,1,model_reviewed_source_or_timing,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-lvs-930d412442e7-01,adj-2c6f2f495e380077,incident-src-2c6f2f495e380077,fia-2025-lvs-930d412442e7,2025-lvs,2025,Race,causing_collision,30,81|63|55,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,1,model_reviewed_source_or_timing,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-lvs-9874a99bc7cd-01,adj-3970a605781c9f8e,incident-src-3970a605781c9f8e,fia-2025-lvs-9874a99bc7cd,2025-lvs,2025,Race,causing_collision,23,44,no_conclusion,time_penalty,5,1,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-mco-637ae2b682ba-01,adj-bcb17f8b041a82e3,incident-src-bcb17f8b041a82e3,fia-2025-mco-637ae2b682ba,2025-mco,2025,Race,gaining_advantage_off_track,63,23,not_applicable,drive_through,,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,48,fia_incident_clock_single_lap_interval,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-mco-b201d5cbcdc6-01,adj-7d5059e7588e17a9,incident-src-7d5059e7588e17a9,fia-2025-mco-b201d5cbcdc6,2025-mco,2025,Race,causing_collision,10,22,no_conclusion,reprimand,,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-mex-47fc1c3a7137-01,adj-29e0c768f162cabc,incident-src-29e0c768f162cabc,fia-2025-mex-47fc1c3a7137,2025-mex,2025,Race,gaining_advantage_off_track,44,1,not_applicable,time_penalty,10,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-mex-f947a135cd58-01,adj-dba46fa3ca5c210c,incident-src-dba46fa3ca5c210c,fia-2025-mex-f947a135cd58,2025-mex,2025,Race,causing_collision,44,1,racing_incident,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,6,model_reviewed_source_or_timing,False,False,False,inside,ambiguous,apex,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-mia-257f8720a641-01,adj-5fb4a92076f8efba,incident-src-5fb4a92076f8efba,fia-2025-mia-257f8720a641,2025-mia,2025,Sprint,causing_collision,30,14,predominantly_to_blame,time_penalty,5,1,,public_driving_and_penalty_guidelines,model_reviewed_agree,14,fia_incident_clock_single_lap_interval,False,False,False,outside,ambiguous,apex,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-mia-2fbe65f9cac5-01,adj-cc7aa990ebfcb644,incident-src-cc7aa990ebfcb644,fia-2025-mia-2fbe65f9cac5,2025-mia,2025,Race,causing_collision,44,55,shared_fault,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,57,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,apex,False,machine_extracted_pending_human_review,False,True,descriptive_model_review_pending_human
